iter	MultiClass
223	0.7349346627
224	0.7348255869
225	0.7347472449
226	0.7346419833
227	0.7344922057
228	0.7343801868
229	0.7342105679
230	0.7340213989
231	0.7338972071
232	0.7336460306
233	0.7335612715
234	0.7334602235
235	0.7333667327
236	0.7332475298
237	0.73294698
238	0.7325715366
239	0.732459588
240	0.7322547923
241	0.7319886349
242	0.7318896919
243	0.731789684
244	0.7314665868
245	0.7313345939
246	0.7310574012
247	0.7308889094
248	0.7306250579
249	0.7304839403
250	0.7303445411
251	0.7301131329
252	0.7300556859
253	0.7299861471
254	0.7299234632
255	0.7298283258
256	0.7296287893
257	0.7294744029
258	0.729365906
259	0.7292366807
260	0.7290505591
261	0.7289842654
262	0.7288864881
263	0.7287328769
264	0.7285728547
265	0.7284277871
266	0.7281882265
267	0.7281037349
268	0.7279971366
269	0.7279001456
270	0.7276707331
271	0.7275000203
272	0.7274365932
273	0.7273334715
274	0.7272778832
275	0.727181884
276	0.7270301102
277	0.7268581854
278	0.7268043061
279	0.726701853
280	0.7265802359
281	0.7264553283
282	0.7263721602
283	0.7262865424
284	0.7261604547
285	0.7260869653
286	0.7260245014
287	0.7259134503
288	0.7258159786
289	0.7257055181
290	0.725583823
291	0.7254276203
292	0.7252949346
293	0.7252183192
294	0.7250464234
295	0.7249734284
296	0.7249123389
297	0.724847394
298	0.7247106813
299	0.724610204
300	0.7245108849
301	0.7243081941
302	0.7242379612
303	0.7241956314
304	0.7239925967
305	0.7238608596
306	0.7237937685
307	0.7237016156
308	0.7236258244
309	0.723425559
310	0.7232445631
311	0.7231412461
312	0.7230920122
313	0.7230322238
314	0.7229696944
315	0.722877255
316	0.7228155693
317	0.7227444082
318	0.7226158572
319	0.7225206784
320	0.7224466587
321	0.7223743051
322	0.7223007583
323	0.7222104206
324	0.7221347848
325	0.7220974856
326	0.7219329418
327	0.721826517
328	0.7217586745
329	0.7216361169
330	0.7215674934
331	0.7215050855
332	0.7214230016
333	0.7213122217
334	0.7212324454
335	0.7211881254
336	0.7211201193
337	0.7210334688
338	0.7209696655
339	0.7208944027
340	0.7208364554
341	0.7207880224
342	0.7207085052
343	0.7206456684
344	0.7204088776
345	0.7203522704
346	0.7202156736
347	0.7201619257
348	0.7199734784
349	0.7197413405
350	0.7196959229
351	0.7196257178
352	0.7194789005
353	0.7193770281
354	0.7193298529
355	0.7192230485
356	0.7191334217
357	0.7190286275
358	0.7188576611
359	0.7186389621
360	0.7185584438
361	0.7184800783
362	0.7184330582
363	0.7183744837
364	0.7182842191
365	0.718223948
366	0.7181582931
367	0.7180876356
368	0.717993841
369	0.717923349
370	0.7178650684
371	0.7178152451
372	0.7177610682
373	0.7176720844
374	0.7176214006
375	0.7175252499
376	0.7174315897
377	0.7173653688
378	0.7173253179
379	0.7172286202
380	0.7171714343
381	0.7170655474
382	0.7169032224
383	0.7168128023
384	0.7167514581
385	0.7166480519
386	0.7165229266
387	0.716376955
388	0.7162975291
389	0.716213851
390	0.7161048912
391	0.7160647585
392	0.7160019819
393	0.7158861291
394	0.7157345349
395	0.7156531142
396	0.7155827725
397	0.7155151908
398	0.7154502651
399	0.7153407089
400	0.7152951639
401	0.7152107475
402	0.7151335087
403	0.7150853038
404	0.715025437
405	0.7149721764
406	0.7149111848
407	0.714841505
408	0.7147327224
409	0.7146829417
410	0.7146226373
411	0.7144727625
412	0.7143925145
413	0.7143329334
414	0.7142630779
415	0.7142164869
416	0.7141711822
417	0.7141020058
418	0.7140748171
419	0.7139310898
420	0.71383785
421	0.7137973729
422	0.7137633128
423	0.7136697761
424	0.7136144796
425	0.7135249729
426	0.713457408
427	0.7133534743
428	0.713280903
429	0.7131597947
430	0.7130888109
431	0.7130161215
432	0.7129698707
433	0.7129026535
434	0.7128446352
435	0.7127674692
436	0.7126924471
437	0.7126406573
438	0.7126011911
439	0.7125443109
440	0.7124739422
441	0.7123476911
442	0.712304444
443	0.7122773635
444	0.7122182682
445	0.7121576766
446	0.712124467
447	0.7120653183
448	0.7120156908
449	0.7119588345
450	0.711895733
451	0.711795169
452	0.7117223777
453	0.7116406526
454	0.7115334809
455	0.7114305041
456	0.7113829153
457	0.7112597618
458	0.7111639325
459	0.7111106791
460	0.7110308566
461	0.7109413793
462	0.7108958794
463	0.7107783587
464	0.7106101533
465	0.7104991912
466	0.7104531713
467	0.7103821204
468	0.7103439888
469	0.7102931717
470	0.7102188046
471	0.7101754275
472	0.7101294885
473	0.710072772
474	0.7100322766
475	0.7099447799
476	0.7098986356
477	0.7098410572
478	0.7097915439
479	0.7097453119
480	0.709657011
481	0.7095526427
482	0.7093800936
483	0.7093284604
484	0.7092844408
485	0.709224899
486	0.7091739042
487	0.709080468
488	0.7090272266
489	0.708986431
490	0.7089441969
491	0.7089038219
492	0.708859445
493	0.7087906785
494	0.7086571426
495	0.7085826287
496	0.7084783188
497	0.7084322354
498	0.7083312008
499	0.7082923423
