iter	MultiClass
365	0.9106773625
366	0.9106394276
367	0.9106244571
368	0.9105697536
369	0.9105402485
370	0.9105196859
371	0.9104895678
372	0.910474769
373	0.9104613274
374	0.910423359
375	0.9104054526
376	0.9103542696
377	0.9103218042
378	0.9103109295
379	0.9102789517
380	0.9102564635
381	0.9102489877
382	0.9102226743
383	0.9101767517
384	0.9101586011
385	0.9101319727
386	0.9100650078
387	0.9100250476
388	0.9100067033
389	0.9099675401
390	0.9099485327
391	0.9099105444
392	0.9098944489
393	0.9098218207
394	0.9097849122
395	0.909739402
396	0.9097111748
397	0.9096902974
398	0.9096722441
399	0.9096479652
400	0.9096410803
401	0.9095984964
402	0.9095732174
403	0.9095431038
404	0.9095181487
405	0.9094971836
406	0.9094805632
407	0.9094284073
408	0.9094142696
409	0.9093788461
410	0.9093607669
411	0.9093484832
412	0.9093373411
413	0.9093169311
414	0.9092817179
415	0.9092531049
416	0.9092053399
417	0.9091918647
418	0.909166727
419	0.9091568947
420	0.9091343933
421	0.9091055042
422	0.9090910604
423	0.9090425624
424	0.9090036632
425	0.9089784975
426	0.9089126932
427	0.9088795935
428	0.9088427049
429	0.9087947818
430	0.9087732593
431	0.9087421242
432	0.9086977961
433	0.9086686005
434	0.9086512291
435	0.9086348526
436	0.9086154772
437	0.9085836444
438	0.9085553532
439	0.9085124455
440	0.9084858062
441	0.9084374912
442	0.9084043307
443	0.908390421
444	0.9083725627
445	0.9083546196
446	0.9083169075
447	0.9082807265
448	0.9082597739
449	0.9082344953
450	0.9082177026
451	0.908191955
452	0.9081472672
453	0.9081177549
454	0.9081022821
455	0.9080549815
456	0.9080411397
457	0.9080129423
458	0.9079935782
459	0.9079543238
460	0.9079276826
461	0.9079042883
462	0.9078727339
463	0.9078446806
464	0.9078415129
465	0.9078005179
466	0.9077715395
467	0.9077345747
468	0.9077019767
469	0.9076699372
470	0.9076541752
471	0.9076196379
472	0.9075956054
473	0.9075803505
474	0.9075508694
475	0.9075379963
476	0.9075139669
477	0.9075023077
478	0.9074928828
479	0.9074843599
480	0.9074638773
481	0.9074376322
482	0.9074243581
483	0.9073979225
484	0.9073801428
485	0.9073541892
486	0.9073309878
487	0.907305594
488	0.9072747558
489	0.9072577344
490	0.9072167883
491	0.9072004632
492	0.9071741113
493	0.9071561837
494	0.9071362863
495	0.9071219593
496	0.907105028
497	0.9070853362
498	0.9070584493
499	0.9070230438
