iter	Passed	Remaining
146	1699	9860
147	1709	9841
148	1720	9825
149	1730	9808
150	1741	9793
151	1753	9782
152	1763	9760
153	1774	9746
154	1784	9727
155	1793	9705
156	1803	9686
157	1815	9674
158	1827	9668
159	1837	9648
160	1849	9640
161	1861	9629
162	1872	9613
163	1884	9603
164	1895	9591
165	1906	9577
166	1918	9567
167	1927	9545
168	1938	9530
169	1949	9520
170	1959	9498
171	1969	9480
172	1980	9466
173	1993	9462
174	2005	9453
175	2016	9441
176	2026	9421
177	2037	9410
178	2049	9402
179	2059	9380
180	2068	9357
181	2079	9346
182	2090	9331
183	2100	9316
184	2110	9298
185	2120	9281
186	2132	9269
187	2142	9255
188	2153	9242
189	2164	9227
190	2175	9212
191	2185	9195
192	2195	9180
193	2206	9168
194	2219	9163
195	2231	9153
196	2241	9137
197	2252	9123
198	2263	9110
199	2273	9094
200	2284	9081
201	2296	9071
202	2306	9056
203	2317	9044
204	2327	9024
205	2338	9014
206	2348	8997
207	2359	8985
208	2371	8973
209	2380	8954
210	2392	8944
211	2403	8932
212	2414	8922
213	2425	8906
214	2436	8896
215	2447	8881
216	2456	8865
217	2467	8851
218	2478	8839
219	2489	8826
220	2500	8813
221	2509	8794
222	2519	8779
223	2529	8763
224	2539	8746
225	2549	8731
226	2561	8723
227	2571	8707
228	2581	8689
229	2590	8673
230	2602	8664
231	2613	8650
232	2622	8633
233	2634	8625
234	2646	8615
235	2655	8597
236	2668	8592
237	2679	8578
238	2692	8572
239	2703	8560
240	2713	8546
241	2724	8535
242	2735	8522
243	2748	8516
244	2761	8510
245	2772	8496
246	2786	8494
247	2798	8486
248	2809	8473
249	2822	8468
250	2835	8462
251	2848	8454
252	2860	8444
253	2871	8433
254	2885	8428
255	2895	8415
256	2908	8409
257	2919	8396
258	2932	8389
259	2944	8379
260	2954	8365
261	2968	8361
262	2980	8351
263	2992	8342
264	3005	8335
265	3017	8326
266	3028	8315
267	3041	8307
268	3053	8296
269	3065	8288
270	3078	8281
271	3089	8269
272	3102	8263
273	3115	8255
274	3127	8244
275	3139	8235
276	3150	8222
277	3161	8211
278	3173	8200
279	3186	8193
280	3199	8186
281	3212	8180
282	3224	8169
283	3236	8159
284	3248	8149
285	3259	8137
286	3272	8131
287	3285	8121
288	3299	8116
289	3311	8106
290	3321	8093
291	3335	8086
292	3346	8074
293	3359	8066
294	3371	8056
295	3382	8044
296	3394	8034
297	3408	8029
298	3418	8015
299	3430	8003
300	3443	7995
301	3455	7985
302	3467	7976
303	3481	7970
304	3492	7958
305	3505	7951
306	3517	7939
307	3529	7930
308	3542	7921
309	3553	7909
310	3564	7897
311	3576	7887
312	3589	7878
313	3602	7870
314	3614	7860
315	3627	7851
316	3639	7841
317	3651	7831
318	3663	7820
319	3675	7809
320	3686	7798
321	3699	7790
322	3711	7779
323	3723	7769
324	3736	7760
325	3747	7748
326	3760	7740
327	3771	7727
328	3783	7717
329	3796	7707
330	3810	7701
331	3823	7692
332	3836	7684
333	3849	7676
334	3860	7663
335	3872	7653
336	3885	7644
337	3898	7636
338	3911	7626
339	3923	7615
340	3935	7604
341	3947	7594
342	3960	7585
343	3971	7572
344	3983	7563
345	3995	7552
346	4007	7541
347	4021	7533
348	4033	7523
349	4045	7513
350	4059	7505
351	4070	7493
352	4084	7485
353	4095	7472
354	4108	7464
355	4120	7453
356	4141	7459
357	4153	7448
358	4165	7437
359	4175	7423
360	4187	7411
361	4200	7402
362	4211	7390
363	4223	7379
364	4235	7368
365	4246	7356
366	4258	7345
367	4271	7336
368	4284	7326
369	4296	7315
370	4307	7303
371	4320	7293
372	4332	7282
373	4344	7271
374	4357	7262
375	4369	7250
376	4381	7241
377	4393	7229
378	4405	7218
379	4436	7238
380	4454	7236
381	4467	7227
382	4479	7215
383	4492	7206
384	4503	7194
385	4513	7178
386	4524	7166
387	4534	7152
388	4545	7139
389	4557	7129
390	4568	7115
391	4579	7102
392	4591	7091
393	4602	7079
394	4614	7068
395	4625	7055
396	4637	7043
397	4647	7030
398	4659	7018
399	4671	7006
400	4682	6993
401	4694	6983
402	4706	6971
403	4716	6958
404	4731	6951
405	4744	6941
406	4757	6931
407	4770	6922
408	4783	6911
409	4795	6901
410	4806	6888
411	4819	6878
412	4833	6869
413	4844	6856
414	4855	6844
415	4867	6833
416	4879	6822
417	4891	6811
418	4903	6798
419	4914	6786
420	4927	6777
421	4939	6764
422	4952	6755
423	4964	6744
424	4977	6734
425	4988	6721
426	4999	6708
427	5012	6698
428	5022	6685
429	5036	6676
430	5048	6664
431	5059	6651
432	5070	6639
433	5082	6628
434	5094	6616
435	5105	6603
436	5118	6594
437	5130	6583
438	5144	6573
439	5157	6564
440	5168	6550
441	5180	6539
442	5194	6530
443	5206	6519
444	5218	6509
445	5231	6498
446	5245	6489
447	5257	6478
448	5270	6467
449	5283	6457
450	5295	6446
451	5308	6435
452	5321	6425
453	5333	6414
454	5345	6402
455	5358	6392
456	5370	6381
457	5381	6368
458	5392	6356
459	5406	6346
460	5418	6335
461	5432	6326
462	5446	6316
463	5458	6305
464	5472	6296
465	5485	6285
466	5497	6273
467	5508	6261
468	5519	6248
469	5529	6235
470	5542	6225
471	5553	6212
472	5566	6202
473	5580	6192
474	5591	6179
475	5604	6169
476	5616	6157
477	5629	6147
478	5642	6137
479	5663	6135
480	5676	6125
481	5688	6113
482	5702	6103
483	5714	6091
484	5725	6079
485	5735	6065
486	5746	6053
487	5756	6039
488	5766	6026
489	5778	6014
490	5790	6003
491	5802	5990
492	5814	5979
493	5824	5966
494	5837	5954
495	5850	5944
496	5863	5934
497	5874	5922
498	5887	5911
499	5898	5898
500	5912	5888
501	5923	5876
502	5936	5865
503	5948	5854
504	5961	5843
505	5975	5833
506	5986	5821
507	5997	5808
508	6009	5797
509	6021	5785
510	6032	5773
511	6043	5760
512	6056	5749
513	6067	5737
514	6080	5726
515	6092	5714
516	6102	5700
517	6114	5689
518	6127	5678
519	6139	5667
520	6151	5655
521	6163	5643
522	6175	5631
523	6187	5621
524	6199	5609
525	6211	5597
526	6222	5585
527	6235	5574
528	6246	5562
529	6259	5550
530	6270	5538
531	6283	5527
532	6296	5516
533	6308	5505
534	6321	5494
535	6334	5483
536	6349	5474
537	6361	5462
538	6372	5450
539	6386	5439
540	6396	5427
541	6411	5417
542	6424	5407
543	6437	5395
544	6450	5385
545	6461	5373
546	6474	5361
547	6486	5350
548	6498	5338
549	6510	5326
550	6523	5315
551	6535	5304
552	6546	5291
553	6557	5279
554	6570	5268
555	6582	5256
556	6596	5246
557	6606	5233
558	6617	5220
559	6627	5207
560	6639	5195
561	6652	5184
562	6664	5173
563	6676	5160
564	6688	5149
565	6699	5136
566	6710	5124
567	6722	5113
568	6735	5101
569	6747	5090
570	6760	5079
571	6774	5068
572	6787	5058
573	6797	5045
574	6810	5033
575	6821	5021
576	6833	5009
577	6844	4997
578	6855	4985
579	6868	4973
580	6880	4961
581	6891	4949
582	6904	4938
583	6915	4926
584	6929	4915
585	6941	4903
586	6953	4892
587	6966	4881
588	6975	4867
589	6989	4856
590	7000	4844
591	7012	4832
592	7023	4820
593	7035	4809
594	7049	4798
595	7063	4787
596	7074	4775
597	7086	4763
598	7099	4752
599	7110	4740
600	7123	4729
601	7136	4718
602	7146	4704
603	7159	4693
604	7169	4680
605	7182	4670
606	7195	4658
607	7208	4647
608	7220	4635
609	7232	4624
610	7245	4612
611	7258	4601
612	7268	4589
613	7281	4577
614	7295	4567
615	7308	4555
616	7320	4544
617	7332	4532
618	7346	4521
619	7358	4510
620	7370	4498
621	7382	4486
622	7395	4475
623	7408	4463
624	7421	4452
625	7433	4441
626	7446	4429
627	7460	4419
628	7472	4407
629	7486	4396
630	7499	4385
631	7511	4373
632	7523	4361
633	7535	4350
634	7547	4338
635	7560	4327
636	7571	4314
637	7582	4302
638	7593	4289
639	7604	4277
640	7616	4265
641	7627	4253
642	7640	4242
643	7651	4229
644	7663	4217
645	7691	4215
646	7707	4205
647	7719	4193
648	7731	4181
649	7742	4169
650	7753	4156
651	7764	4144
652	7775	4131
653	7784	4118
654	7796	4106
655	7807	4094
656	7818	4081
657	7830	4069
658	7841	4057
659	7853	4045
660	7865	4034
661	7877	4021
662	7888	4009
663	7899	3997
664	7911	3985
665	7922	3973
666	7934	3961
667	7948	3950
668	7959	3937
669	7969	3925
670	7982	3913
671	7993	3901
672	8005	3889
673	8016	3877
674	8028	3865
675	8040	3853
676	8050	3840
677	8060	3828
678	8073	3816
679	8083	3803
680	8094	3791
681	8106	3779
682	8118	3768
683	8131	3756
684	8155	3750
685	8167	3738
686	8179	3726
687	8189	3714
688	8201	3702
689	8214	3690
690	8226	3678
691	8238	3666
692	8249	3654
693	8261	3642
694	8273	3631
695	8285	3619
696	8298	3607
697	8310	3595
698	8322	3584
699	8336	3572
700	8347	3560
701	8360	3548
702	8372	3537
703	8386	3525
704	8399	3514
705	8411	3502
706	8422	3490
707	8434	3478
708	8448	3467
709	8461	3456
710	8472	3443
711	8486	3432
712	8500	3421
713	8512	3409
714	8524	3398
715	8538	3386
716	8550	3374
717	8562	3363
718	8575	3351
719	8587	3339
720	8599	3327
721	8611	3315
722	8623	3304
723	8636	3292
724	8647	3280
725	8660	3268
726	8672	3256
727	8685	3245
728	8698	3233
729	8711	3222
730	8723	3210
731	8735	3198
732	8745	3185
733	8758	3174
734	8770	3162
735	8782	3150
736	8795	3138
737	8808	3127
738	8821	3115
739	8833	3103
740	8846	3092
741	8859	3080
742	8871	3068
743	8883	3056
744	8896	3045
745	8910	3033
746	8921	3021
747	8932	3009
748	8943	2997
749	8957	2985
750	8968	2973
751	8978	2961
752	8991	2949
753	9002	2937
754	9013	2925
755	9028	2913
756	9039	2901
757	9050	2889
758	9063	2877
759	9077	2866
760	9089	2854
761	9100	2842
762	9114	2831
763	9127	2819
764	9140	2807
765	9153	2796
766	9166	2784
767	9180	2773
768	9192	2761
769	9203	2749
770	9215	2737
771	9228	2725
772	9240	2713
773	9252	2701
774	9264	2689
775	9276	2677
776	9287	2665
777	9299	2653
778	9311	2641
779	9323	2629
780	9336	2617
781	9349	2606
782	9361	2594
783	9372	2582
784	9385	2570
785	9397	2558
786	9408	2546
787	9421	2534
788	9432	2522
789	9445	2510
790	9457	2498
791	9471	2487
792	9482	2475
793	9496	2463
794	9507	2451
795	9520	2440
796	9533	2428
797	9545	2416
798	9557	2404
799	9568	2392
800	9581	2380
801	9593	2368
802	9605	2356
803	9618	2344
804	9630	2332
805	9651	2323
806	9663	2311
807	9676	2299
808	9688	2287
809	9699	2275
810	9712	2263
811	9724	2251
812	9736	2239
813	9747	2227
814	9758	2215
815	9770	2203
816	9782	2191
817	9794	2179
818	9807	2167
819	9817	2154
820	9832	2143
821	9843	2131
822	9854	2119
823	9866	2107
824	9877	2095
825	9891	2083
826	9903	2071
827	9915	2059
828	9926	2047
829	9935	2035
830	9947	2023
831	9959	2011
832	9971	1999
833	9985	1987
834	10000	1976
835	10011	1963
836	10021	1951
837	10034	1939
838	10046	1927
839	10058	1915
840	10070	1903
841	10081	1891
842	10092	1879
843	10105	1867
844	10115	1855
845	10127	1843
846	10140	1831
847	10152	1819
848	10166	1808
849	10178	1796
850	10190	1784
851	10203	1772
852	10216	1760
853	10227	1748
854	10238	1736
855	10251	1724
856	10263	1712
857	10277	1701
858	10289	1688
859	10299	1676
860	10313	1665
861	10324	1652
862	10335	1640
863	10348	1628
864	10359	1616
865	10372	1604
866	10383	1592
867	10394	1580
868	10406	1568
869	10419	1556
870	10431	1544
871	10446	1533
872	10458	1521
873	10471	1509
874	10482	1497
875	10495	1485
876	10508	1473
877	10520	1461
878	10530	1449
879	10542	1437
880	10554	1425
881	10567	1413
882	10580	1401
883	10592	1389
884	10605	1378
885	10616	1366
886	10628	1353
887	10641	1342
888	10653	1330
889	10665	1318
890	10679	1306
891	10690	1294
892	10703	1282
893	10714	1270
894	10726	1258
895	10739	1246
896	10750	1234
897	10761	1222
898	10779	1210
899	10789	1198
900	10800	1186
901	10812	1174
902	10824	1162
903	10836	1150
904	10848	1138
905	10860	1126
906	10871	1114
907	10883	1102
908	10893	1090
909	10904	1078
910	10917	1066
911	10929	1054
912	10941	1042
913	10953	1030
914	10965	1018
915	10976	1006
916	10987	994
917	10998	982
918	11010	970
919	11022	958
920	11035	946
921	11048	934
922	11060	922
923	11071	910
924	11083	898
925	11095	886
926	11106	874
927	11120	862
928	11130	850
929	11143	838
930	11156	826
931	11169	814
932	11182	803
933	11193	791
934	11206	779
935	11218	767
936	11231	755
937	11244	743
938	11255	731
939	11266	719
940	11280	707
941	11291	695
942	11304	683
943	11317	671
944	11328	659
945	11339	647
946	11351	635
947	11366	623
948	11378	611
949	11390	599
950	11404	587
951	11415	575
952	11429	563
953	11439	551
954	11451	539
955	11463	527
956	11474	515
957	11486	503
958	11499	491
959	11511	479
960	11524	467
961	11536	455
962	11548	443
963	11560	431
964	11574	419
965	11585	407
966	11596	395
967	11608	383
968	11623	371
969	11636	359
970	11648	347
971	11660	335
972	11671	323
973	11682	311
974	11693	299
975	11704	287
976	11714	275
977	11727	263
978	11739	251
979	11753	239
980	11766	227
981	11779	215
982	11790	203
983	11804	191
984	11815	179
985	11827	167
986	11839	155
987	11850	143
988	11863	131
989	11875	119
990	11888	107
991	11901	95
992	11912	83
993	11925	71
994	11938	59
995	11950	47
996	11964	36
997	11976	24
998	11988	12
999	11999	0
