iter	Passed	Remaining
262	2560	2307
263	2570	2297
264	2579	2287
265	2590	2278
266	2599	2268
267	2609	2258
268	2618	2248
269	2626	2237
270	2635	2226
271	2644	2216
272	2653	2206
273	2661	2195
274	2671	2185
275	2681	2176
276	2690	2166
277	2700	2156
278	2708	2145
279	2718	2135
280	2728	2126
281	2739	2117
282	2749	2108
283	2758	2098
284	2767	2088
285	2777	2078
286	2786	2067
287	2795	2057
288	2804	2047
289	2813	2037
290	2823	2027
291	2831	2016
292	2841	2007
293	2851	1997
294	2860	1987
295	2869	1977
296	2878	1967
297	2886	1956
298	2896	1947
299	2905	1937
300	2914	1926
301	2923	1916
302	2932	1906
303	2941	1896
304	2951	1887
305	2962	1878
306	2972	1868
307	2981	1858
308	2990	1848
309	3000	1839
310	3009	1829
311	3019	1819
312	3029	1809
313	3039	1800
314	3049	1791
315	3060	1781
316	3069	1772
317	3078	1762
318	3087	1751
319	3096	1741
320	3105	1731
321	3114	1721
322	3124	1712
323	3134	1702
324	3144	1693
325	3154	1683
326	3163	1673
327	3173	1663
328	3183	1654
329	3192	1644
330	3200	1634
331	3211	1624
332	3221	1615
333	3230	1605
334	3240	1596
335	3249	1586
336	3259	1576
337	3269	1566
338	3278	1557
339	3288	1547
340	3298	1537
341	3306	1527
342	3316	1518
343	3327	1509
344	3336	1499
345	3345	1489
346	3355	1479
347	3364	1469
348	3374	1459
349	3383	1450
350	3392	1440
351	3401	1430
352	3413	1421
353	3422	1411
354	3431	1401
355	3439	1391
356	3450	1381
357	3459	1372
358	3468	1362
359	3478	1352
360	3487	1342
361	3497	1333
362	3507	1323
363	3517	1314
364	3527	1304
365	3535	1294
366	3545	1284
367	3554	1275
368	3564	1265
369	3574	1255
370	3582	1245
371	3591	1235
372	3602	1226
373	3612	1216
374	3621	1207
375	3630	1197
376	3640	1187
377	3649	1177
378	3659	1168
379	3668	1158
380	3678	1148
381	3687	1139
382	3697	1129
383	3707	1120
384	3717	1110
385	3726	1100
386	3735	1090
387	3745	1081
388	3754	1071
389	3763	1061
390	3772	1051
391	3781	1041
392	3791	1032
393	3801	1022
394	3810	1012
395	3820	1003
396	3830	993
397	3840	984
398	3849	974
399	3858	964
400	3868	954
401	3876	945
402	3886	935
403	3895	925
404	3904	915
405	3913	906
406	3922	896
407	3933	887
408	3944	877
409	3953	867
410	3962	858
411	3972	848
412	3982	838
