iter	MultiClass
210	0.4951889078
211	0.4950142545
212	0.4949216633
213	0.4947448104
214	0.4945701419
215	0.4943866447
216	0.4942747716
217	0.4940206312
218	0.4939142464
219	0.4937553469
220	0.493632393
221	0.4934880932
222	0.4932470197
223	0.4930567218
224	0.4929528468
225	0.4928028468
226	0.4926778544
227	0.4924707761
228	0.4922842851
229	0.4920899497
230	0.4918801975
231	0.4917300936
232	0.4915936653
233	0.4914851797
234	0.4913509251
235	0.4912420437
236	0.4911179106
237	0.4910428898
238	0.4908700719
239	0.4906920372
240	0.4905542954
241	0.4904167096
242	0.4903123606
243	0.4901950338
244	0.4900517857
245	0.4899672614
246	0.4898597176
247	0.489740089
248	0.4896190423
249	0.4895040385
250	0.4893306498
251	0.4892131572
252	0.4891127802
253	0.4889967754
254	0.488906608
255	0.4887856744
256	0.488649011
257	0.4885124132
258	0.4883910147
259	0.4881808772
260	0.4880738861
261	0.4879796019
262	0.4879117893
263	0.4877625077
264	0.4876698536
265	0.4874922503
266	0.4873991931
267	0.487321635
268	0.4872423741
269	0.4871906779
270	0.4870943068
271	0.4869477435
272	0.4868807155
273	0.4868024767
274	0.4866509697
275	0.4864766093
276	0.4863988795
277	0.4863004163
278	0.4862572633
279	0.4862047949
280	0.486083503
281	0.4859335236
282	0.485786643
283	0.4856957952
284	0.4856455499
285	0.4854987995
286	0.4854412356
287	0.4853173897
288	0.4852127032
289	0.4851267164
290	0.4849790408
291	0.4849340793
292	0.4848065082
293	0.484656875
294	0.4845766899
295	0.4844837999
296	0.4843669869
297	0.4843025662
298	0.4841706916
299	0.4840864979
300	0.4840328365
301	0.4839644407
302	0.4838696278
303	0.4837772078
304	0.4836916641
305	0.4835792275
306	0.4834079236
307	0.4833243315
308	0.4832147016
309	0.4831493126
310	0.4830536726
311	0.4829818412
312	0.4828647817
313	0.482749676
314	0.4826022329
315	0.4824791805
316	0.4823770812
317	0.482324057
318	0.4822182605
319	0.4821816244
320	0.4820749901
321	0.4819992534
322	0.4818605388
323	0.4817895339
324	0.4817034959
325	0.4816351327
326	0.4815080983
327	0.4813844117
328	0.4812655552
329	0.4811783784
330	0.4811275826
331	0.4810356241
332	0.4808563089
333	0.4807568997
334	0.4806170341
335	0.4805453107
336	0.4803896352
337	0.4802852207
338	0.480196548
339	0.4801023191
340	0.4800364033
341	0.4799853964
342	0.4798909458
343	0.4798112676
344	0.4797435605
345	0.4796679194
346	0.4795983641
347	0.4795314648
348	0.4794620304
349	0.4794019396
350	0.4793149387
351	0.4792333793
352	0.4791675704
353	0.4790917143
354	0.4790402284
355	0.4789799811
356	0.4788218992
357	0.4787575777
358	0.4786565938
359	0.4785893893
360	0.478508565
361	0.4784139805
362	0.4783251288
363	0.4782019418
364	0.4781186564
365	0.4780500058
366	0.4779075951
367	0.4778068561
368	0.4777000743
369	0.4775312868
370	0.4774847637
371	0.4774508988
372	0.4773492919
373	0.4772101475
374	0.4771298575
375	0.4770695393
376	0.4769720908
377	0.4769017173
378	0.476695843
379	0.4766188223
380	0.4765167239
381	0.4764566023
382	0.476358417
383	0.476265926
384	0.4761089968
385	0.4760512921
386	0.476009768
387	0.4759574688
388	0.4759408664
389	0.4758647804
390	0.4757990576
391	0.4757273938
392	0.4756078491
393	0.4755222453
394	0.4754219116
395	0.4753393261
396	0.4752340925
397	0.4751369203
398	0.4750315551
399	0.4748955504
400	0.4748469137
401	0.4748147184
402	0.4747510838
403	0.4746588816
404	0.4746131668
405	0.4745545424
406	0.4744960439
407	0.4744164396
408	0.4743422911
409	0.4742861596
410	0.4741934717
411	0.4741089505
412	0.4739988681
413	0.4739225143
414	0.4738529146
415	0.4738064691
416	0.4737707275
417	0.4736733723
418	0.473603781
419	0.4735635515
420	0.4734373356
421	0.4733798905
422	0.4732808766
423	0.4731513943
424	0.4730718764
425	0.4730165692
426	0.4729733265
427	0.4728951914
428	0.4728512346
429	0.4728135207
430	0.4727908629
431	0.4727328766
432	0.4726496373
433	0.4726325186
434	0.4725718979
435	0.4725347217
436	0.4724684819
437	0.4724149743
438	0.4723581623
439	0.4722785542
440	0.4722069628
441	0.4721483511
442	0.4720569432
443	0.4719912161
444	0.4719083065
445	0.4718665286
446	0.4717567716
447	0.471667192
448	0.471604152
449	0.4715222475
450	0.4714350782
451	0.4713563853
452	0.4713132094
453	0.4712701349
454	0.4712134645
455	0.4710975805
456	0.4710361595
457	0.4709832572
458	0.4708886194
459	0.4708610529
460	0.4708048023
461	0.4707024381
462	0.4706452465
463	0.4706144891
464	0.4705424025
465	0.4704043027
466	0.4703351792
467	0.4701864111
468	0.4701329049
469	0.4699719765
470	0.4699582771
471	0.4699176256
472	0.4697971027
473	0.4697397025
474	0.4696728974
475	0.4696119695
476	0.4695422473
477	0.4695079213
478	0.4694482301
479	0.4693552016
480	0.4692731876
481	0.4692306277
482	0.4691981067
483	0.4691598481
484	0.4690978623
485	0.4690531753
486	0.4689614612
487	0.4689003766
488	0.4688208723
489	0.4687474476
490	0.4686694532
491	0.4685840188
492	0.4684816199
493	0.4683744506
494	0.4683164557
495	0.4682373387
496	0.4681496096
497	0.4680828844
498	0.467986371
499	0.4679242854
